Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-03-18,6.861981863216452,6.889540657068248,6.816358384244802,6.878823757171631,342109600,0.0,0.0
2010-03-19,6.8831109296434585,6.89688991824426,6.774102629693029,6.805335521697998,559445600,0.0,0.0
2010-03-22,6.750830962222928,6.920160741061583,6.741032281094539,6.881885051727295,456419600,0.0,0.0
2010-03-23,6.909135438103062,7.005283347896214,6.861980109433429,6.992422580718994,602431200,0.0,0.0
2010-03-24,6.970378291909988,7.04876611627455,6.966397168338161,7.023351192474365,597780400,0.0,0.0
2010-03-25,7.0708122592906495,7.072343712231927,6.927815600457673,6.940063953399658,542284400,0.0,0.0
2010-03-26,7.010492369401065,7.10235257930413,6.99824401435511,7.070201873779297,640875200,0.0,0.0
2010-03-29,7.134503849006918,7.161142793814663,7.0922478432468115,7.1158246994018555,540744400,0.0,0.0
2010-03-30,7.244736020262472,7.271682401337394,7.172778160908194,7.221770763397217,527310000,0.0,0.0
2010-03-31,7.210745337840768,7.245039901335038,7.179206244364754,7.195740699768066,430659600,0.0,0.0
2010-04-01,7.269538051270525,7.3099559849246925,7.126847995116825,7.225444793701172,603145200,0.0,0.0
2010-04-05,7.195133912390563,7.303222815268864,7.188703115301885,7.302610397338867,684507600,0.0,0.0
2010-04-06,7.29372664428367,7.356191602718955,7.256982406795801,7.3347578048706055,447017200,0.0,0.0
2010-04-07,7.335063167216733,7.407633420307916,7.307810995107792,7.367214679718018,628502000,0.0,0.0
2010-04-08,7.362317229062473,7.395999385258333,7.288828739608392,7.347313404083252,572989200,0.0,0.0
2010-04-09,7.392631397593394,7.406717004648001,7.36292954806268,7.403654098510742,334182800,0.0,0.0
2010-04-12,7.416209527559235,7.442849293179969,7.404267789218151,7.418965816497803,333026400,0.0,0.0
2010-04-13,7.4057984729285975,7.434581289046162,7.382832398867176,7.423251152038574,306210800,0.0,0.0
2010-04-14,7.510519042258737,7.5267477026480005,7.473468997507694,7.523073196411133,404076400,0.0,0.0
2010-04-15,7.525829846455858,7.625345695179234,7.5175626149511166,7.621977806091309,376784800,0.0,0.0
2010-04-16,7.611257503364821,7.689951937764362,7.488164837494605,7.575432300567627,750545600,0.0,0.0
2010-04-19,7.564102809187797,7.590435947488318,7.403040256189856,7.5653276443481445,566924400,0.0,0.0
2010-04-20,7.610339513119205,7.632079929543435,7.43947908743544,7.489389896392822,738326400,0.0,0.0
2010-04-21,7.924504282147877,7.96890416084263,7.830500200278757,7.9373650550842285,982391200,0.0,0.0
2010-04-22,7.907355270787117,8.167932824584279,7.844889493869461,8.159358978271484,793424800,0.0,0.0
2010-04-23,8.20590217124042,8.33420081243082,8.175588722788465,8.292863845825195,796955600,0.0,0.0
2010-04-26,8.32501900611835,8.342778308819673,8.212029939742177,8.252142906188965,479068800,0.0,0.0
2010-04-27,8.183857641249944,8.201311139771093,7.977171947926873,8.023714065551758,709343600,0.0,0.0
2010-04-28,8.060764749487866,8.08372919005102,7.851322772021059,8.010241508483887,758402400,0.0,0.0
2010-04-29,8.053719204689537,8.26744804479842,8.022793341840446,8.225805282592773,558840800,0.0,0.0
2010-04-30,8.246321271947991,8.284902769484647,7.991868667045998,7.994624137878418,542463600,0.0,0.0
2010-05-03,8.07882999661889,8.202535926526505,8.049433945248794,8.155686378479004,454342000,0.0,0.0
2010-05-04,8.04974263622651,8.061990175227303,7.8617344499147235,7.920830726623535,723819600,0.0,0.0
2010-05-05,7.747825555066476,7.904294598895407,7.6161582017580844,7.838460922241211,883103200,0.0,0.0
2010-05-06,7.7723208282784,7.90766185941175,6.101071068784226,7.540220260620117,1285860800,0.0,0.0
2010-05-07,7.46244785242254,7.550021159314774,6.89597355876396,7.222078323364258,1676018400,0.0,0.0
2010-05-10,7.662702344726346,7.797430990270292,7.610035231521619,7.777221202850342,984306400,0.0,0.0
2010-05-11,7.7113877274558265,7.957880558122958,7.670357373333945,7.854691028594971,848906800,0.0,0.0
2010-05-12,7.937973581430202,8.0570867452898,7.921439943637228,8.02524185180664,654379600,0.0,0.0
2010-05-13,8.059843203464968,8.11434755193453,7.851013708832929,7.911029815673828,599712400,0.0,0.0
2010-05-14,7.813046744007068,7.853465498657808,7.639736605571608,7.772015571594238,759362800,0.0,0.0
2010-05-17,7.79896259200837,7.844280692468239,7.5849270636839705,7.78426456451416,762834800,0.0,0.0
2010-05-18,7.868773946722613,7.916847502381571,7.663005719091391,7.727308750152588,782678400,0.0,0.0
2010-05-19,7.6397364643571875,7.744457446797289,7.49735301671552,7.604217052459717,1025726800,0.0,0.0
2010-05-20,7.406409270149852,7.466732002145175,7.232793356831713,7.280255317687988,1282915200,0.0,0.0
2010-05-21,7.128991497190583,7.48663610430962,7.08398001904345,7.419884204864502,1223891200,0.0,0.0
2010-05-24,7.571758582986328,7.6826037261526805,7.540526100072705,7.555835723876953,754238800,0.0,0.0
2010-05-25,7.328939926311661,7.555835342460667,7.261882240257606,7.508680820465088,1048006400,0.0,0.0
2010-05-26,7.657498265129893,7.720269871933861,7.463671683747495,7.474695205688477,850654000,0.0,0.0
2010-05-27,7.67342063794695,7.774161340283896,7.627796730005101,7.757626056671143,666282400,0.0,0.0
2010-05-28,7.942570315002462,7.942876115031349,7.757623438707887,7.865713119506836,815614800,0.0,0.0
2010-06-01,7.9517572969297134,8.143133369574164,7.929404455211867,7.986664295196533,876472800,0.0,0.0
2010-06-02,8.100264194326742,8.108225625293946,7.971353116199995,8.082199096679688,688548000,0.0,0.0
2010-06-03,8.119860249324557,8.131190386140318,7.973802300297142,8.056783676147461,650106800,0.0,0.0
2010-06-04,7.906435074755383,8.019423242452831,7.796815612152579,7.837540149688721,758304400,0.0,0.0
2010-06-07,7.9088865224301035,7.935219663367886,7.671885801048909,7.683828353881836,886942000,0.0,0.0
2010-06-08,7.754256309220334,7.771404006636433,7.521849082162602,7.634531497955322,1000770400,0.0,0.0
2010-06-09,7.700057277251272,7.713224665819849,7.425088287938513,7.4468278884887695,854630000,0.0,0.0
2010-06-10,7.4970465992138875,7.685053947837588,7.41620908924798,7.670663356781006,776356000,0.0,0.0
2010-06-11,7.600849113414312,7.773241029704248,7.574515967952449,7.762524127960205,545759200,0.0,0.0
2010-06-14,7.837543136692875,7.935220904020364,7.777833633781009,7.7861008644104,602960400,0.0,0.0
2010-06-15,7.827745212135238,7.95665629656638,7.823458287558631,7.951756954193115,585074000,0.0,0.0
2010-06-16,7.994928077915399,8.198552419175956,7.980536674105816,8.183242797851562,783678000,0.0,0.0
2010-06-17,8.285819878753289,8.356247080387723,8.252137730656962,8.324707984924316,872855200,0.0,0.0
2010-06-18,8.336347149001474,8.420553377779507,8.310932216786343,8.392075538635254,784621600,0.0,0.0
2010-06-21,8.50291686586107,8.543335608423527,8.228560331675874,8.272653579711914,776490400,0.0,0.0
2010-06-22,8.333589759110922,8.450252472125868,8.313380792150518,8.385337829589844,717262000,0.0,0.0
2010-06-23,8.407688023273987,8.41013769336512,8.203144658898783,8.297148704528809,768457200,0.0,0.0
2010-06-24,8.298069072901713,8.365434200222467,8.20927096202176,8.23682975769043,714277200,0.0,0.0
2010-06-25,8.269288321126016,8.275718298925758,8.139151588342836,8.166403770446777,549942400,0.0,0.0
2010-06-28,8.173443823432285,8.25979388712136,8.099649546975327,8.215394020080566,584948000,0.0,0.0
2010-06-29,8.087402096143132,8.095670143462616,7.786712380781114,7.843972206115723,1133344800,0.0,0.0
2010-06-30,7.860507337890943,7.899088836525396,7.655353125637872,7.701895236968994,739452000,0.0,0.0
2010-07-01,7.786714268056251,7.802024713426215,7.447442975130667,7.608504772186279,1022896000,0.0,0.0
2010-07-02,7.670050346212944,7.683524355131875,7.4468293782595465,7.561349868774414,693842800,0.0,0.0
2010-07-06,7.68566712846289,7.740783091816689,7.537465300464291,7.613097667694092,615235600,0.0,0.0
2010-07-07,7.670047255982416,7.923583210972139,7.6473894423578015,7.920520305633545,654556000,0.0,0.0
2010-07-08,8.037183769867088,8.05004453811982,7.804776629719055,7.902760982513428,738144400,0.0,0.0
2010-07-09,7.866017412744533,7.958184215560594,7.813044517887768,7.949611186981201,433322400,0.0,0.0
2010-07-12,7.9162378057413765,8.017896710462159,7.803861998042452,7.878268718719482,562878400,0.0,0.0
2010-07-13,7.848565623414042,7.851014476393725,7.545731224534503,7.7101616859436035,1190924000,0.0,0.0
2010-07-14,7.636061175015102,7.832641508279565,7.624424422542284,7.738637447357178,812047600,0.0,0.0
2010-07-15,7.600849864142614,7.868469904715242,7.572372844930981,7.699446678161621,824866000,0.0,0.0
2010-07-16,7.752418748127799,7.807228909435855,7.606360796420002,7.651984691619873,1039858400,0.0,0.0
2010-07-19,7.651370722798345,7.651370722798345,7.33659542679361,7.519703388214111,1024478000,0.0,0.0
2010-07-20,7.437641155629091,7.74384257515956,7.349148862802445,7.712915897369385,1074950800,0.0,0.0
2010-07-21,8.117106209331972,8.11894346284378,7.777529103862523,7.784877300262451,1185671200,0.0,0.0
2010-07-22,7.890209862446868,7.961248688596698,7.817639583045748,7.931241035461426,645318800,0.0,0.0
2010-07-23,7.872144130796907,7.9728848123718485,7.847341619313121,7.95941162109375,533388800,0.0,0.0
2010-07-26,7.96124661768274,7.964308705741574,7.891126845252988,7.939200401306152,420551600,0.0,0.0
2010-07-27,7.987885895581295,8.10822308730691,7.970432403516916,8.086176872253418,584771600,0.0,0.0
2010-07-28,8.073622469456499,8.144661270652596,7.968901520330198,7.990641117095947,519985200,0.0,0.0
2010-07-29,7.9829892556758475,8.042392145254514,7.841830636291931,7.903376579284668,643806800,0.0,0.0
2010-07-30,7.835399051357439,7.952060935526039,7.805083968532691,7.877041816711426,448210000,0.0,0.0
2010-08-02,7.9747224228904585,8.040555293647865,7.949614110213089,8.01789665222168,428055600,0.0,0.0
2010-08-03,7.992175288357344,8.061070242718856,7.943489302569284,8.020345687866211,417653600,0.0,0.0
2010-08-04,8.048210939072531,8.092303386375685,7.970742129737804,8.052497863769531,420375200,0.0,0.0
2010-08-05,8.014219113239074,8.058618979044889,7.978087293601511,8.013300895690918,289097200,0.0,0.0
2010-08-06,7.954511156606811,8.00687246104515,7.888677480438269,7.964004039764404,444897600,0.0,0.0
2010-08-09,8.00656540216899,8.027081804872655,7.948081553285482,8.014833450317383,303128000,0.0,0.0
2010-08-10,7.956658047090782,7.975030585032623,7.886230802627828,7.943184852600098,451920000,0.0,0.0
2010-08-11,7.820390958664247,7.829270601014123,7.649223996494329,7.660859107971191,620054400,0.0,0.0
2010-08-12,7.553691864114912,7.7499672054985025,7.536238371548086,7.709855079650879,534920400,0.0,0.0
2010-08-13,7.705567420428661,7.712609813247837,7.627179611352346,7.627486228942871,354869200,0.0,0.0
2010-08-16,7.580944062066132,7.655351573336353,7.551548017526596,7.5827813148498535,318430000,0.0,0.0
2010-08-17,7.6574964973522395,7.79681867239938,7.630550116606124,7.715368747711182,422640400,0.0,0.0
2010-08-18,7.727312438783163,7.798044662008682,7.7034281407189535,7.749052047729492,339696000,0.0,0.0
2010-08-19,7.742004912335786,7.761602273112149,7.614625337877005,7.651369571685791,426706000,0.0,0.0
2010-08-20,7.636366699897039,7.77507560696422,7.624424147866768,7.644021511077881,384230000,0.0,0.0
2010-08-23,7.709857498052032,7.716287475968222,7.509601788324246,7.526442050933838,414041600,0.0,0.0
2010-08-24,7.430600255163007,7.440703920407808,7.307506754479698,7.346700668334961,602565600,0.0,0.0
2010-08-25,7.288830230636789,7.471020856099516,7.26310949936048,7.437337875366211,596867600,0.0,0.0
2010-08-26,7.515723387478596,7.524909652097276,7.357417106628418,7.357417106628418,466505200,0.0,0.0
2010-08-27,7.402429590851893,7.428762732477112,7.212890005268977,7.398448467254639,548391200,0.0,0.0
2010-08-30,7.372115012860851,7.5249103671053055,7.369665342063104,7.425394535064697,383289200,0.0,0.0
2010-08-31,7.4054894758136784,7.4884708264066,7.359559795389824,7.443765163421631,420786800,0.0,0.0
2010-09-01,7.577575605117056,7.699750057478983,7.541137983514769,7.665149688720703,697037600,0.0,0.0
2010-09-02,7.6936262659484225,7.721490859985352,7.611258136775262,7.721490859985352,415427600,0.0,0.0
2010-09-03,7.810903949543157,7.923892168628365,7.792838033786337,7.923586368560791,520788800,0.0,0.0
2010-09-07,7.858359062308224,7.946851319741673,7.846417333552121,7.8941850662231445,342557600,0.0,0.0
2010-09-08,7.954509350723012,8.09566873652365,7.933687153685233,8.050657272338867,526551200,0.0,0.0
2010-09-09,8.115573993954438,8.16089126979728,8.050659351133367,8.055252075195312,438575200,0.0,0.0
2010-09-10,8.058924836918449,8.099037779944835,8.004114689487178,8.065661430358887,387542400,0.0,0.0
2010-09-13,8.139455517728704,8.214781243714746,8.137619082661518,8.176812171936035,388780000,0.0,0.0
2010-09-14,8.151398551555985,8.242033913634405,8.130270550797238,8.208045959472656,408150400,0.0,0.0
2010-09-15,8.21141536205341,8.279086293753565,8.201310060833272,8.274186134338379,429368800,0.0,0.0
2010-09-16,8.274799224402663,8.471686203541482,8.252139769123428,8.468624114990234,652103200,0.0,0.0
2010-09-17,8.502919916302147,8.511187965407377,8.380133827088125,8.43188190460205,634477200,0.0,0.0
2010-09-20,8.453616420935516,8.68939222559095,8.446574029314318,8.672551155090332,658677600,0.0,0.0
2010-09-21,8.691844155711838,8.798708163267879,8.659080223511573,8.689087867736816,668074400,0.0,0.0
2010-09-22,8.656630985353239,8.817999348760303,8.64744472105616,8.810956954956055,585289600,0.0,0.0
2010-09-23,8.767475696846711,8.964363455017006,8.75737121543296,8.846781730651855,786116800,0.0,0.0
2010-09-24,8.944155717983328,8.987942355208519,8.896694574713733,8.950891494750977,649488000,0.0,0.0
2010-09-27,9.00172114972165,9.024685585532785,8.910779171203615,8.915371894836426,482834800,0.0,0.0
2010-09-28,8.934050573562034,8.934050573562034,8.420551018418575,8.783705711364746,1035042400,0.0,0.0
2010-09-29,8.795034251207703,8.874034490255104,8.757371793399182,8.799321174621582,469644000,0.0,0.0
2010-09-30,8.849232505713916,8.879852568566994,8.611925996543802,8.6884765625,673391600,0.0,0.0
2010-10-01,8.761965000716133,8.775131571676699,8.614988031853967,8.650814056396484,448142800,0.0,0.0
2010-10-04,8.622644494902767,8.662450011640509,8.505368544956974,8.53200912475586,435302000,0.0,0.0
2010-10-05,8.634892807422467,8.86301227599037,8.629380230289957,8.847396850585938,501967200,0.0,0.0
2010-10-06,8.86729844033763,8.940786925218644,8.734712876953031,8.855050086975098,670868800,0.0,0.0
2010-10-07,8.890263044604461,8.894549967968173,8.785236283958126,8.855968475341797,408399600,0.0,0.0
2010-10-08,8.93221573720473,9.01764598322535,8.879856055108862,9.00447940826416,658403200,0.0,0.0
2010-10-11,9.024993470614275,9.101543229093902,9.020706546774699,9.043976783752441,427753200,0.0,0.0
2010-10-12,9.045508465476312,9.170745842409262,8.956097115570508,9.141349792480469,558544000,0.0,0.0
2010-10-13,9.192180156360063,9.246071282269451,9.179931801541027,9.190342903137207,630092400,0.0,0.0
2010-10-14,9.237806160503519,9.261689640205852,9.198305616018079,9.256791114807129,435296400,0.0,0.0
2010-10-15,9.413867389324638,9.645356333806548,9.336398607857383,9.637394905090332,922194000,0.0,0.0
2010-10-18,9.751611218765847,9.767839062645924,9.623618362147727,9.73721981048584,1093010800,0.0,0.0
2010-10-19,9.290160267338866,9.607690952270419,9.186664169680673,9.47663688659668,1232784000,0.0,0.0
2010-10-20,9.461634218191907,9.622390141359359,9.396413794977313,9.508482933044434,721624400,0.0,0.0
2010-10-21,9.564520907414426,9.637396981454565,9.394272867961329,9.477560043334961,551460000,0.0,0.0
2010-10-22,9.463780027824374,9.493481878035153,9.378963036470665,9.414788246154785,372778000,0.0,0.0
2010-10-25,9.4643912395492,9.541246784213364,9.444487259339832,9.456735610961914,392462000,0.0,0.0
2010-10-26,9.39641764498179,9.484297552947918,9.359060160123683,9.432549476623535,392929600,0.0,0.0
2010-10-27,9.42030191440147,9.489196876849268,9.357530312667793,9.425813674926758,399002800,0.0,0.0
2010-10-28,9.429484898432197,9.431016351445725,9.213613799998186,9.346505165100098,551051200,0.0,0.0
2010-10-29,9.315577408876775,9.366100634859249,9.212692886448352,9.21606159210205,430511200,0.0,0.0
2010-11-01,9.254031563874108,9.357527696302801,9.253419146209197,9.314046859741211,423889200,0.0,0.0
2010-11-02,9.400394385453005,9.498072123268033,9.400394385453005,9.472657203674316,433930000,0.0,0.0
2010-11-03,9.534208785558405,9.580445925420856,9.447247901898734,9.577996253967285,508348400,0.0,0.0
2010-11-04,9.659136053836093,9.803969963938362,9.646275283395477,9.745485305786133,642488000,0.0,0.0
2010-11-05,9.73691192456359,9.785291285145899,9.698942846712674,9.710577964782715,361253200,0.0,0.0
2010-11-08,9.71272091134171,9.791414530244722,9.699247723898507,9.75620174407959,281758400,0.0,0.0
2010-11-09,9.830608845775416,9.838264475053336,9.630047384576013,9.678426742553711,383544000,0.0,0.0
2010-11-10,9.695573674356762,9.760794926531888,9.60095719311513,9.738136291503906,384227200,0.0,0.0
2010-11-11,9.645355895867457,9.749465246750859,9.622390645975353,9.695879936218262,361284000,0.0,0.0
2010-11-12,9.675978458719138,9.691288084174984,9.297207499293123,9.43193531036377,795846800,0.0,0.0
2010-11-15,9.445101701033588,9.508791502309856,9.378043193807459,9.401620864868164,403606000,0.0,0.0
2010-11-16,9.361200668913616,9.418766284691742,9.165231136477646,9.234739303588867,657650000,0.0,0.0
2010-11-17,9.222798316059896,9.30822852911527,9.117464939368388,9.201364517211914,479449600,0.0,0.0
2010-11-18,9.345278047209066,9.482150514573428,9.32966262538966,9.444181442260742,494491200,0.0,0.0
2010-11-19,9.430098979741961,9.443265552133436,9.346506003587537,9.392129898071289,384843200,0.0,0.0
2010-11-22,9.390597986908173,9.595141410827638,9.365796296485808,9.595141410827637,393075200,0.0,0.0
2010-11-23,9.506035288418271,9.545842436586334,9.38692291451093,9.453368186950684,519447600,0.0,0.0
2010-11-24,9.553497693829604,9.657607075199135,9.545843698486864,9.63923454284668,413725200,0.0,0.0
2010-11-26,9.606774688158799,9.7280309167866,9.582278802458557,9.645356178283691,237585600,0.0,0.0
2010-11-29,9.660667442473812,9.72129515827051,9.534512669378122,9.702617645263672,445785200,0.0,0.0
2010-11-30,9.600654382667159,9.625763513720388,9.518898646404784,9.527472496032715,501858000,0.0,0.0
2010-12-01,9.653621706571599,9.72955983827923,9.645354479471486,9.688222885131836,461750800,0.0,0.0
2010-12-02,9.72282680362243,9.7678382780944,9.641989302529867,9.741811752319336,462837200,0.0,0.0
2010-12-03,9.706904267872916,9.75712088141901,9.686388684792204,9.720070838928223,342092800,0.0,0.0
2010-12-06,9.75681577377097,9.86980479756178,9.750079178936307,9.80305290222168,448481600,0.0,0.0
2010-12-07,9.914815588394406,9.920632329788383,9.740893058361463,9.743648529052734,391454000,0.0,0.0
2010-12-08,9.787127851526005,9.829690467734352,9.709965683546024,9.829383850097656,321935600,0.0,0.0
2010-12-09,9.863679348152356,9.875007847896889,9.768449632652825,9.791109085083008,294151200,0.0,0.0
2010-12-10,9.78774056954328,9.830608987056943,9.755589051996267,9.815605163574219,262511200,0.0,0.0
2010-12-13,9.932268727372422,9.953396727405623,9.829078397798503,9.849593162536621,439815600,0.0,0.0
2010-12-14,9.851430054988299,9.876232557943478,9.767836282501035,9.807336807250977,351008000,0.0,0.0
2010-12-15,9.79845538053046,9.890316372425037,9.773653697659931,9.809479713439941,417312000,0.0,0.0
2010-12-16,9.83183733616494,9.878380276183586,9.801523878366663,9.836736679077148,322030800,0.0,0.0
2010-12-17,9.848368290544663,9.853267631303817,9.805499876549062,9.81713581085205,386929200,0.0,0.0
2010-12-20,9.847451543023103,9.897975597515787,9.744262016075599,9.866129875183105,385610400,0.0,0.0
2010-12-21,9.890319696378054,9.932881501475896,9.861231081129258,9.927063941955566,256354000,0.0,0.0
2010-12-22,9.93196125190344,9.973604830725073,9.9071587481243,9.956457138061523,265921600,0.0,0.0
2010-12-23,9.951560783276735,9.956153507417392,9.895525787583743,9.908692359924316,223157200,0.0,0.0
2010-12-27,9.885727788593375,9.965033845817274,9.84500241564679,9.94176197052002,249816000,0.0,0.0
2010-12-28,9.979423336606356,10.00238858978068,9.95339681281272,9.965950965881348,175924000,0.0,0.0
2010-12-29,9.98891779057319,9.995961004094006,9.954623211434162,9.960441589355469,163139200,0.0,0.0
2010-12-30,9.96625751198368,9.9671757297088,9.891850805658018,9.910529136657715,157494400,0.0,0.0
2010-12-31,9.888787094151633,9.905015751691286,9.838569668712655,9.876845359802246,193508000,0.0,0.0
2011-01-03,9.971155453675044,10.112620651722988,9.946659566796344,10.091492652893066,445138400,0.0,0.0
2011-01-04,10.179374015768381,10.181211268874842,10.048013280421346,10.144161224365234,309080800,0.0,0.0
2011-01-05,10.09088117444133,10.237551527028135,10.089349721442433,10.227140426635742,255519600,0.0,0.0
2011-01-06,10.249188382256323,10.265417043147446,10.19346000456808,10.21887493133545,300428800,0.0,0.0
2011-01-07,10.22683293174027,10.29909656954651,10.162836522287265,10.292054176330566,311931200,0.0,0.0
2011-01-10,10.375036657657075,10.509765277427302,10.32420762522507,10.485881805419922,448560000,0.0,0.0
2011-01-11,10.560290729772943,10.562739583184808,10.394635403815007,10.461081504821777,444108000,0.0,0.0
2011-01-12,10.510379220504944,10.546510230967176,10.472103521535564,10.54620361328125,302590400,0.0,0.0
2011-01-13,10.568861513226363,10.614179600534678,10.52874938463509,10.584783554077148,296780400,0.0,0.0
2011-01-14,10.591213793395418,10.670519828796387,10.546814743687625,10.670519828796387,308840000,0.0,0.0
2011-01-18,10.089960629821366,10.556612195253093,9.982177588940424,10.430763244628906,1880998000,0.0,0.0
2011-01-19,10.666538204036614,10.6741938325309,10.315326128480073,10.375341415405273,1135612800,0.0,0.0
2011-01-20,10.301547245322217,10.358807067109073,10.108333980613935,10.186721801757812,764789200,0.0,0.0
2011-01-21,10.220095688050977,10.254084452124179,10.0014675358404,10.004223823547363,754401200,0.0,0.0
2011-01-24,10.008821109742504,10.332782745361328,10.004227567727355,10.332782745361328,574683200,0.0,0.0
2011-01-25,10.298490951127352,10.454960051384305,10.244598991432339,10.453734397888184,546868000,0.0,0.0
2011-01-26,10.501497289818783,10.582334782907164,10.456792437446813,10.528749465942383,506875600,0.0,0.0
2011-01-27,10.526606862084527,10.554471459200432,10.49751824718986,10.509153366088867,285026000,0.0,0.0
2011-01-28,10.538546956178628,10.545589349410058,10.212748167765492,10.291440963745117,592057200,0.0,0.0
